@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric

@data
1684,'2017/03/27 17:50:35:281',14,0.273315,-0.441162,0.854614,-0.014587,-1.026395,-0.471572,-2.838207,1,0
1685,'2017/03/27 17:50:35:298',14,0.273438,-0.440735,0.854858,-0.014709,-1.02554,-0.47185,-2.838138,1,0
1686,'2017/03/27 17:50:35:320',14,0.273499,-0.440613,0.854858,-0.014832,-1.025316,-0.47185,-2.837856,1,0
1687,'2017/03/27 17:50:35:343',14,0.27356,-0.440918,0.854675,-0.015015,-1.026166,-0.471663,-2.83726,1,0
1688,'2017/03/27 17:50:35:357',14,0.273743,-0.440674,0.854736,-0.015198,-1.025795,-0.471879,-2.836818,1,0
1689,'2017/03/27 17:50:35:380',14,0.273987,-0.440491,0.854736,-0.01532,-1.025603,-0.472234,-2.836363,1,0
1690,'2017/03/27 17:50:35:403',14,0.274231,-0.440857,0.854492,-0.015381,-1.026743,-0.472479,-2.83575,1,0
1691,'2017/03/27 17:50:35:417',14,0.274597,-0.440796,0.854431,-0.015442,-1.02696,-0.473086,-2.835223,1,0
1692,'2017/03/27 17:50:35:440',14,0.275085,-0.440674,0.854309,-0.015442,-1.027094,-0.473952,-2.834624,1,0
1693,'2017/03/27 17:50:35:462',14,0.275452,-0.440979,0.854065,-0.015503,-1.028204,-0.474433,-2.833893,1,0
1694,'2017/03/27 17:50:35:468',14,0.275879,-0.44104,0.853882,-0.015686,-1.028795,-0.474956,-2.832948,1,0
1695,'2017/03/27 17:50:35:483',14,0.276245,-0.440674,0.853943,-0.015869,-1.028296,-0.475529,-2.832332,1,0
1696,'2017/03/27 17:50:35:505',14,0.276672,-0.440857,0.853699,-0.016052,-1.029185,-0.47601,-2.831318,1,0
1697,'2017/03/27 17:50:35:528',14,0.277039,-0.440918,0.853577,-0.016296,-1.029764,-0.476393,-2.830387,1,0
1698,'2017/03/27 17:50:35:543',14,0.277405,-0.440613,0.853577,-0.016479,-1.0294,-0.476926,-2.829702,1,0
1699,'2017/03/27 17:50:35:573',14,0.277649,-0.440491,0.853577,-0.016663,-1.029397,-0.477218,-2.829135,1,0
1700,'2017/03/27 17:50:35:588',14,0.277893,-0.440735,0.853333,-0.016968,-1.030294,-0.477223,-2.82807,1,0
1701,'2017/03/27 17:50:35:603',14,0.278076,-0.440308,0.853516,-0.017212,-1.029517,-0.477463,-2.827655,1,0
1702,'2017/03/27 17:50:35:626',14,0.278259,-0.440125,0.853516,-0.017273,-1.029244,-0.477762,-2.827367,1,0
1703,'2017/03/27 17:50:35:648',14,0.278381,-0.440491,0.853271,-0.017456,-1.030297,-0.477648,-2.826643,1,0
1704,'2017/03/27 17:50:35:663',14,0.278503,-0.440063,0.853455,-0.017639,-1.029434,-0.477832,-2.826396,1,0
1705,'2017/03/27 17:50:35:685',14,0.278564,-0.439697,0.853638,-0.0177,-1.02863,-0.478019,-2.826432,1,0
1706,'2017/03/27 17:50:35:708',14,0.278687,-0.43988,0.853516,-0.017761,-1.029213,-0.478109,-2.826068,1,0
1707,'2017/03/27 17:50:35:723',14,0.278748,-0.43988,0.853516,-0.0177,-1.029261,-0.478287,-2.826122,1,0
1708,'2017/03/27 17:50:35:745',14,0.278748,-0.439575,0.853638,-0.017761,-1.028522,-0.478315,-2.826146,1,0
1709,'2017/03/27 17:50:35:768',14,0.278809,-0.439575,0.853638,-0.017883,-1.028628,-0.478312,-2.825865,1,0
1710,'2017/03/27 17:50:35:783',14,0.278809,-0.439575,0.853638,-0.018005,-1.028668,-0.478191,-2.825642,1,0
1711,'2017/03/27 17:50:35:805',14,0.278748,-0.439392,0.85376,-0.018188,-1.028231,-0.477976,-2.825503,1,0
1712,'2017/03/27 17:50:35:828',14,0.278748,-0.439392,0.85376,-0.018311,-1.02827,-0.477855,-2.825279,1,0
1713,'2017/03/27 17:50:35:850',14,0.278687,-0.439453,0.853699,-0.018555,-1.028415,-0.477456,-2.824821,1,0
1714,'2017/03/27 17:50:35:865',14,0.278748,-0.439331,0.85376,-0.018799,-1.028264,-0.477375,-2.824386,1,0
1715,'2017/03/27 17:50:35:888',14,0.278931,-0.43927,0.853699,-0.018982,-1.028329,-0.47751,-2.823807,1,0
1716,'2017/03/27 17:50:35:904',14,0.278931,-0.43927,0.853699,-0.018921,-1.02831,-0.47757,-2.823919,1,0
1717,'2017/03/27 17:50:35:925',14,0.278931,-0.43927,0.853699,-0.018921,-1.02831,-0.47757,-2.823919,1,0
1718,'2017/03/27 17:50:35:948',14,0.279114,-0.439209,0.853699,-0.019104,-1.028406,-0.477744,-2.823411,1,0
1719,'2017/03/27 17:50:35:964',14,0.279175,-0.439209,0.853699,-0.019409,-1.028572,-0.477559,-2.822797,1,0
1720,'2017/03/27 17:50:35:985',14,0.279358,-0.439209,0.853577,-0.019592,-1.028771,-0.477653,-2.822148,1,0
1721,'2017/03/27 17:50:36:008',14,0.279602,-0.439026,0.853638,-0.019653,-1.028599,-0.478109,-2.821874,1,0
1722,'2017/03/27 17:50:36:024',14,0.279846,-0.439026,0.853516,-0.019775,-1.028845,-0.478381,-2.82128,1,0
1723,'2017/03/27 17:50:36:045',14,0.280029,-0.439026,0.853455,-0.020142,-1.029136,-0.478332,-2.820368,1,0
1724,'2017/03/27 17:50:36:068',14,0.280334,-0.438843,0.853455,-0.020325,-1.029041,-0.478746,-2.819743,1,0
1725,'2017/03/27 17:50:36:085',14,0.280334,-0.438782,0.853455,-0.020325,-1.028877,-0.478749,-2.819741,1,0
1726,'2017/03/27 17:50:36:106',14,0.280579,-0.439209,0.853149,-0.020386,-1.030159,-0.478946,-2.819054,1,0
1727,'2017/03/27 17:50:36:128',14,0.280762,-0.439148,0.853149,-0.020691,-1.030297,-0.478999,-2.818324,1,0
1728,'2017/03/27 17:50:36:144',14,0.280945,-0.438965,0.853149,-0.020996,-1.030108,-0.479057,-2.81759,1,0
1729,'2017/03/27 17:50:36:165',14,0.281189,-0.438904,0.853149,-0.021118,-1.030255,-0.479409,-2.817137,1,0
1730,'2017/03/27 17:50:36:188',14,0.28125,-0.438721,0.853149,-0.021484,-1.029951,-0.479173,-2.816407,1,0
1731,'2017/03/27 17:50:36:204',14,0.281372,-0.43866,0.853149,-0.021729,-1.030002,-0.479169,-2.815845,1,0
1732,'2017/03/27 17:50:36:225',14,0.281494,-0.438171,0.853333,-0.022095,-1.02904,-0.479182,-2.815265,1,0
1733,'2017/03/27 17:50:36:248',14,0.281616,-0.438232,0.853271,-0.022278,-1.029369,-0.479194,-2.814747,1,0
1734,'2017/03/27 17:50:36:264',14,0.281677,-0.438049,0.853394,-0.022339,-1.029027,-0.479338,-2.814718,1,0
1735,'2017/03/27 17:50:36:285',14,0.281738,-0.437988,0.853394,-0.022522,-1.028991,-0.479278,-2.814325,1,0
1736,'2017/03/27 17:50:36:308',14,0.28186,-0.437866,0.853394,-0.022644,-1.02884,-0.479398,-2.813985,1,0
1737,'2017/03/27 17:50:36:326',14,0.281921,-0.437378,0.853638,-0.022888,-1.027802,-0.479455,-2.813757,1,0
1738,'2017/03/27 17:50:36:345',14,0.281921,-0.437378,0.853638,-0.022827,-1.027782,-0.479515,-2.813868,1,0
1739,'2017/03/27 17:50:36:368',14,0.281982,-0.437317,0.853638,-0.022827,-1.027687,-0.479636,-2.813809,1,0
1740,'2017/03/27 17:50:36:386',14,0.281982,-0.437317,0.853638,-0.022827,-1.027687,-0.479636,-2.813809,1,0
1741,'2017/03/27 17:50:36:405',14,0.281982,-0.437317,0.853638,-0.022827,-1.027687,-0.479636,-2.813809,1,0
1742,'2017/03/27 17:50:36:428',14,0.282043,-0.437256,0.853638,-0.022949,-1.027631,-0.479636,-2.813528,1,0
1743,'2017/03/27 17:50:36:446',14,0.282043,-0.437195,0.853638,-0.022888,-1.027447,-0.4797,-2.813637,1,0
1744,'2017/03/27 17:50:36:465',14,0.282104,-0.437195,0.853638,-0.022888,-1.027515,-0.479817,-2.81358,1,0
1745,'2017/03/27 17:50:36:488',14,0.282104,-0.437195,0.853638,-0.022888,-1.027515,-0.479817,-2.81358,1,0
1746,'2017/03/27 17:50:36:506',14,0.282166,-0.437012,0.853699,-0.023132,-1.027204,-0.479742,-2.813145,1,0
1747,'2017/03/27 17:50:36:525',14,0.282471,-0.437134,0.853577,-0.023193,-1.02783,-0.480185,-2.812608,1,0
1748,'2017/03/27 17:50:36:548',14,0.282776,-0.436951,0.853516,-0.023315,-1.027689,-0.480623,-2.812021,1,0
1749,'2017/03/27 17:50:36:566',14,0.28302,-0.436951,0.853455,-0.02356,-1.028012,-0.480814,-2.811276,1,0
1750,'2017/03/27 17:50:36:585',14,0.283264,-0.43689,0.853394,-0.023926,-1.028212,-0.480887,-2.810306,1,0
1751,'2017/03/27 17:50:36:608',14,0.283508,-0.436523,0.853516,-0.024292,-1.027687,-0.481094,-2.809545,1,0
1752,'2017/03/27 17:50:36:626',14,0.283691,-0.436157,0.853577,-0.024414,-1.026982,-0.481386,-2.809212,1,0
1753,'2017/03/27 17:50:36:646',14,0.283813,-0.436401,0.853455,-0.024719,-1.027813,-0.481229,-2.808405,1,0
1754,'2017/03/27 17:50:36:668',14,0.283997,-0.43634,0.853394,-0.025085,-1.027946,-0.481185,-2.807492,1,0
1755,'2017/03/27 17:50:36:686',14,0.284241,-0.435791,0.853577,-0.02533,-1.026923,-0.481564,-2.807021,1,0
1756,'2017/03/27 17:50:36:706',14,0.284485,-0.435425,0.853699,-0.025452,-1.026319,-0.482013,-2.806705,1,0
1757,'2017/03/27 17:50:36:728',14,0.28479,-0.435364,0.853577,-0.025635,-1.026499,-0.482347,-2.805938,1,0
1758,'2017/03/27 17:50:36:746',14,0.285034,-0.434937,0.85376,-0.02594,-1.025826,-0.48266,-2.805362,1,0
1759,'2017/03/27 17:50:36:766',14,0.285278,-0.433838,0.854187,-0.026184,-1.023458,-0.483231,-2.805168,1,0
1760,'2017/03/27 17:50:36:788',14,0.2854,-0.433411,0.85437,-0.026428,-1.022628,-0.483371,-2.804816,1,0
1761,'2017/03/27 17:50:36:806',14,0.285461,-0.433472,0.854309,-0.026794,-1.022952,-0.483087,-2.804021,1,0
1762,'2017/03/27 17:50:36:826',14,0.285522,-0.433228,0.854431,-0.0271,-1.022533,-0.483,-2.803549,1,0
1763,'2017/03/27 17:50:36:848',14,0.285461,-0.432983,0.854553,-0.027283,-1.021935,-0.482797,-2.803411,1,0
